trial,start_time,rt,correct,fact_id,question,answer,alpha
83,872917.8176999994,5114.980500002275,True,35,ci.png,ivory coast,0.349609375
84,884323.7659000006,3216.692600006354,True,124,mc.png,monaco,0.3
85,892049.1139000078,2858.1305999978213,True,196,tw.png,taiwan,0.5156250000000001
86,898976.7719999945,5431.285500002559,True,0,ad.png,andorra,0.47968749999999993
87,908512.902500006,1952.720799992676,True,76,gl.png,greenland,0.3
88,916521.8121999933,3522.916300003999,True,35,ci.png,ivory coast,0.39921874999999996
89,928373.7480999989,1815.4391999996733,True,76,gl.png,greenland,0.3
90,934892.745899997,1362.043500004802,True,0,ad.png,andorra,0.430078125
91,940979.172899999,1964.7734000027413,True,196,tw.png,taiwan,0.46601562500000016
92,946883.9675000054,1576.5055999945616,True,124,mc.png,monaco,0.250390625
93,952782.0241000009,2051.344899999094,True,35,ci.png,ivory coast,0.398828125
94,961993.0708000029,2028.6969000007957,True,12,az.png,azerbaijan,0.3
95,974953.4442000004,inf,False,22,bn.png,brunei,0.29999999999999993
96,1002748.7952999945,3266.194399999222,False,12,az.png,azerbaijan,0.3
97,1018808.0523999961,6336.326100004953,True,76,gl.png,greenland,0.349609375
98,1029603.620599999,2707.120399994892,True,127,mg.png,madagascar,0.410546875
99,1037505.390899998,2852.867100009462,True,35,ci.png,ivory coast,0.41953125
100,1045920.7458000019,2103.457499993965,True,131,mn.png,mongolia,0.21796875
101,1054486.7878000077,1988.7064999931026,True,104,kh.png,cambodia,0.262109375
102,1061699.9961999971,1579.3989000087604,True,76,gl.png,greenland,0.30000000000000004
103,1068008.693099997,2925.4910000017844,True,12,az.png,azerbaijan,0.33710937499999993
104,1078943.0541000038,5885.836100002052,True,64,ga.png,gabon,0.5132812500000002
105,1088844.6776000056,2375.962399994023,True,1,ae.png,united arab emirates,0.30429687500000013
106,1101008.1296999997,1579.582899998175,True,64,ga.png,gabon,0.4636718750000003
107,1106601.9840999944,2726.9725000075996,True,35,ci.png,ivory coast,0.42304687500000004
108,1116070.941900005,2196.971500001382,True,22,bn.png,brunei,0.29960937499999996
109,1123411.9040000078,1407.001899991883,True,0,ad.png,andorra,0.38046875
110,1129160.7963999994,4985.709100001492,False,202,uz.png,uzbekistan,0.31171874999999993
111,1141306.8954000045,4217.567699990701,True,12,az.png,azerbaijan,0.3374999999999999
112,1153692.4499000015,4942.212800000561,True,196,tw.png,taiwan,0.46640625000000013
113,1163043.7226000067,2439.813399993116,True,127,mg.png,madagascar,0.4046875
114,1179847.7279999934,3589.9983000126667,True,35,ci.png,ivory coast,0.42656250000000007
115,1189966.883800007,1821.417799990857,True,53,ee.png,estonia,0.3
116,1197950.4935000003,1686.9788000041153,True,39,cn.png,china,0.3
117,1203935.873800001,1489.3014999977313,True,53,ee.png,estonia,0.3
118,1210333.0652000005,1353.1314999999013,True,39,cn.png,china,0.3
119,1215654.3292999994,6598.310200002976,True,202,uz.png,uzbekistan,0.336328125
120,1228895.603600002,1424.4790999945253,True,4,al.png,albania,0.3
121,1235494.5740999975,2598.233500000555,True,60,fj.png,fiji,0.3
122,1243967.3227000022,6532.615599993616,False,4,al.png,albania,0.3
123,1252743.3320999988,2049.683699995745,True,60,fj.png,fiji,0.3
124,1259933.8069000077,1300.6189999869093,True,53,ee.png,estonia,0.250390625
125,1266021.2061000057,2033.2471000002697,True,35,ci.png,ivory coast,0.41914062500000004
126,1275149.8846000032,1226.908600001363,True,39,cn.png,china,0.250390625
127,1280119.0073000034,1989.097700003069,False,12,az.png,azerbaijan,0.3378906249999999
128,1291305.2049999968,2821.294499997981,True,196,tw.png,taiwan,0.48007812500000013
129,1298826.3819999993,4891.567200000398,True,64,ga.png,gabon,0.5132812500000004
130,1308161.5466000075,1652.5036999955773,True,4,al.png,albania,0.250390625
131,1315075.4468999947,1873.6374000001233,True,60,fj.png,fiji,0.250390625
132,1321293.488299998,3474.387800000841,False,64,ga.png,gabon,0.5308593750000004
133,1330342.9938000045,2976.0297000030987,False,202,uz.png,uzbekistan,0.33984375
134,1354707.0888000017,8759.822599997278,True,64,ga.png,gabon,0.5320312500000004
135,1367312.1611999958,1988.8091000029817,True,196,tw.png,taiwan,0.47968750000000016
136,1373352.8837000048,1942.0329999993555,True,76,gl.png,greenland,0.2503906250000001
137,1379779.0424999986,1420.423400006257,True,124,mc.png,monaco,0.20078125
138,1385490.4100999993,2108.0428999995347,True,127,mg.png,madagascar,0.40351562499999993
139,1394641.254000002,2628.123699992895,True,35,ci.png,ivory coast,0.42421875
140,1403137.314599997,2338.7070000027306,True,64,ga.png,gabon,0.5316406250000004
141,1409342.1548000043,2267.978399991989,True,22,bn.png,brunei,0.27656249999999993
142,1416681.7546999955,1971.0219000116922,True,78,gn.png,guinea,0.3
143,1424832.4356999947,1902.0021000034176,True,83,gy.png,guyana,0.3
144,1434718.866299998,7435.836999997031,False,78,gn.png,guinea,0.3
145,1444395.0286000036,2226.100899992045,True,83,gy.png,guyana,0.3
146,1453302.567599996,4074.2725000018254,True,64,ga.png,gabon,0.5812500000000005
147,1461310.099800001,4663.0250000017695,False,12,az.png,azerbaijan,0.38749999999999984
148,1475306.8587000016,2306.3360999948345,True,64,ga.png,gabon,0.5808593750000005
149,1481288.9912999962,1456.077700000722,True,196,tw.png,taiwan,0.46445312500000013
150,1487634.5225999975,2689.842599997297,False,78,gn.png,guinea,0.349609375
151,1513518.0915999953,10828.287700002082,False,64,ga.png,gabon,0.6054687500000006
152,1526587.377799995,9654.497399999062,False,83,gy.png,guyana,0.349609375
153,1542169.4429000053,3656.960299995262,True,64,ga.png,gabon,0.6144531250000006
154,1549645.8073999966,3732.7220000005327,True,12,az.png,azerbaijan,0.41445312499999987
155,1561411.7186999938,6526.985500007868,False,78,gn.png,guinea,0.39921874999999996
156,1570177.3810000014,1725.2580999918282,True,64,ga.png,gabon,0.6140625000000006
157,1575718.8265000004,2299.8364999948535,True,35,ci.png,ivory coast,0.423828125
158,1585196.5261000004,4010.657100006938,True,83,gy.png,guyana,0.384375
159,1594652.5056999964,1779.7136000008322,True,64,ga.png,gabon,0.5644531250000006
160,1600421.9715999933,6130.125100011472,True,202,uz.png,uzbekistan,0.38945312499999996
161,1613121.4968999992,3137.9057000014,True,78,gn.png,guinea,0.430078125
162,1623273.019600005,2178.8150999927893,True,12,az.png,azerbaijan,0.4140624999999999
163,1634388.7492000067,2858.154799992917,True,83,gy.png,guyana,0.384765625
164,1642606.5588000056,3547.83169999416,True,202,uz.png,uzbekistan,0.396875
165,1652057.185700003,4134.658600000199,True,78,gn.png,guinea,0.43125
166,1661817.5639999972,2243.8370000019204,True,127,mg.png,madagascar,0.40312499999999996
167,1669510.4571999982,2107.1211999952793,True,53,ee.png,estonia,0.20625
168,1677013.433500004,1522.582999998005,True,196,tw.png,taiwan,0.4304687500000002
169,1683049.7462000058,1412.9064000009093,True,39,cn.png,china,0.20078125
170,1688110.4407999956,2901.3047000044025,True,64,ga.png,gabon,0.5898437500000006
171,1695010.3282000055,2943.245499991346,True,35,ci.png,ivory coast,0.42421875
172,1704051.0747999942,2511.121800009394,True,1,ae.png,united arab emirates,0.29843750000000013
173,1716029.952099998,2932.139299998991,True,78,gn.png,guinea,0.43242187500000007
174,1726793.423199997,2024.9177000077907,True,64,ga.png,gabon,0.5402343750000005
175,1732916.4535000017,3431.7951999984216,True,12,az.png,azerbaijan,0.41445312499999987
176,1743449.2541000072,1791.573199996492,True,83,gy.png,guyana,0.384375
177,1751978.8229999975,2684.18650000263,True,202,uz.png,uzbekistan,0.398046875
178,1760537.878300005,1801.0290999955032,True,4,al.png,albania,0.20078125
179,1767229.2742999997,1804.7114999936894,True,0,ad.png,andorra,0.33085937500000007
180,1773436.3871999958,2091.429699998116,True,60,fj.png,fiji,0.20546875
181,1779622.7566000016,4130.695100000594,True,78,gn.png,guinea,0.4570312500000001
182,1789437.7832000027,1624.1220999946818,True,8,ar.png,argentina,0.3
183,1796549.8794000014,2707.6962999999523,True,104,kh.png,cambodia,0.27031249999999996
184,1805895.9565999976,1431.2161999987438,True,8,ar.png,argentina,0.3
185,1811970.5810000014,4141.212400005432,True,35,ci.png,ivory coast,0.42460937499999996
186,1822554.2391000055,1783.6794999893755,True,78,gn.png,guinea,0.45664062500000013
187,1829404.0386999985,3640.8927000011317,True,12,az.png,azerbaijan,0.4390624999999999
188,1840840.3629999957,3535.0032999995165,True,83,gy.png,guyana,0.40898437500000007
189,1851058.388000005,2301.302899999544,True,127,mg.png,madagascar,0.3863281249999999
190,1858746.2883999979,2680.9834000014234,True,202,uz.png,uzbekistan,0.41015625
191,1867688.0324999946,1537.0865000006743,True,8,ar.png,argentina,0.250390625
192,1874062.3035000027,1885.060100001283,True,64,ga.png,gabon,0.5273437500000006
193,1879613.2038000068,3613.3395999933127,True,12,az.png,azerbaijan,0.4605468749999999
194,1890335.8261999965,1758.86600000388,True,78,gn.png,guinea,0.45625000000000016
195,1898824.5329000056,3001.657899993006,True,159,pt.png,portugal,0.275
196,1906984.0659000038,1650.970899994718,True,83,gy.png,guyana,0.4085937500000001
197,1914098.3422999997,1674.8094000068959,True,140,my.png,malaysia,0.3
198,1925479.9230000062,2746.0998999886215,True,12,az.png,azerbaijan,0.48515624999999996
199,1934250.0542000053,1398.8169999937527,False,140,my.png,malaysia,0.3
200,1943293.8517000002,2670.686500001466,True,11,aw.png,aruba,0.23085937499999998
201,1949977.0642000076,3701.593499994604,True,202,uz.png,uzbekistan,0.410546875
202,1960011.1250000047,5946.787399996538,True,35,ci.png,ivory coast,0.44609374999999996
203,1972432.3995000012,4084.830199994147,True,12,az.png,azerbaijan,0.48710937499999996
204,1984463.4807999972,4967.437800005544,True,78,gn.png,guinea,0.4613281250000001
205,1997752.2460000035,3923.64130000351,True,140,my.png,malaysia,0.349609375
206,2008364.5042999997,1448.5733000037726,True,83,gy.png,guyana,0.35898437500000013
207,2016161.2561999937,1840.5618000105023,True,64,ga.png,gabon,0.5238281250000006
208,2022313.2533000025,2059.213300002739,True,12,az.png,azerbaijan,0.48671875
209,2032336.5797000006,3565.098899998702,True,35,ci.png,ivory coast,0.4957031249999999
210,2042971.415699998,1784.217900000047,True,140,my.png,malaysia,0.34921875
211,2050642.977700001,2460.4409000021406,True,35,ci.png,ivory coast,0.49843749999999987
212,2059225.2372999936,1806.0220000045374,True,78,gn.png,guinea,0.41171875000000013
213,2066084.770200003,1849.8843999984674,True,34,ch.png,switzerland,0.3
214,2075992.9664999945,1966.0284999990836,True,132,mo.png,macao,0.3
215,2084811.328800002,2250.7269999915734,True,34,ch.png,switzerland,0.3
216,2094486.5304999985,1169.8098000050522,True,132,mo.png,macao,0.3
217,2100132.4685,2747.788399996236,True,35,ci.png,ivory coast,0.5019531249999999
218,2108960.092199995,1540.714200004004,True,12,az.png,azerbaijan,0.486328125
219,2129999.9780999934,1926.3840000056662,True,202,uz.png,uzbekistan,0.41015625
220,2137598.775799997,4272.4767000037245,True,196,tw.png,taiwan,0.43085937500000016
221,2146238.8782000053,1446.3248999961652,True,34,ch.png,switzerland,0.250390625
222,2155691.443500007,1784.553299992811,True,140,my.png,malaysia,0.312109375
223,2162945.8113,1714.4968000063673,True,132,mo.png,macao,0.250390625
224,2169443.8311999985,2473.5083999983035,True,35,ci.png,ivory coast,0.5015624999999999
225,2177517.393799993,4990.03200000152,True,64,ga.png,gabon,0.5343750000000007
226,2187172.078999996,4615.856100005098,True,12,az.png,azerbaijan,0.48828125
227,2198364.158199998,1723.1342000016011,True,42,cu.png,cuba,0.175390625
228,2203987.211600004,2789.961899994407,True,22,bn.png,brunei,0.2769531249999999
229,2212084.583799995,1469.5389000116847,True,133,mq.png,martinique,0.3
230,2223624.412499994,2549.176400003489,True,35,ci.png,ivory coast,0.5097656249999999
231,2232567.5660999985,1454.2231999952346,True,133,mq.png,martinique,0.3
232,2242085.901300001,2831.5261999960057,True,64,ga.png,gabon,0.5347656250000007
233,2248825.7194000036,1252.5500999907963,True,8,ar.png,argentina,0.20078125
234,2255038.3626999976,3824.105200008489,True,12,az.png,azerbaijan,0.5378906250000001
235,2267655.442699994,2270.721600012388,True,202,uz.png,uzbekistan,0.398828125
236,2275537.258600001,1557.5435999925248,True,12,az.png,azerbaijan,0.4882812500000001
237,2285064.1180999954,2120.57660000585,True,35,ci.png,ivory coast,0.5078124999999999
238,2293382.860800004,2791.853799993638,True,133,mq.png,martinique,0.324609375
239,2306687.419399997,1216.6539000030607,True,159,pt.png,portugal,0.22539062500000004
240,2312587.5228999937,2275.5671000052243,True,127,mg.png,madagascar,0.37421874999999993
241,2320363.7870999957,4145.0272000073455,True,64,ga.png,gabon,0.5539062500000007
242,2329942.684499998,2756.6318000024185,True,77,gm.png,gambia,0.3
243,2338243.038600005,2253.05049998872,True,1,ae.png,united arab emirates,0.29648437500000013
244,2350910.783500003,3355.1652000024915,True,77,gm.png,gambia,0.3
245,2359167.9584999946,3120.3646000069566,True,64,ga.png,gabon,0.5785156250000008
246,2366978.730600007,2356.046599991154,True,35,ci.png,ivory coast,0.4957031249999999
247,2375134.3783000046,2625.6731999893673,True,133,mq.png,martinique,0.33203125
248,2385078.8998000063,1800.3006999930367,True,64,ga.png,gabon,0.5781250000000008
249,2390968.255400003,11052.54829999432,False,78,gn.png,guinea,0.4121093750000001
250,2404260.850899998,1787.8797000013292,True,196,tw.png,taiwan,0.3812500000000002
251,2410294.682000007,1712.0717999930494,True,77,gm.png,gambia,0.250390625
252,2416522.0988999936,1726.5165000134148,True,12,az.png,azerbaijan,0.43867187500000016
253,2427120.771300004,2102.8212999952957,True,64,ga.png,gabon,0.5535156250000007
254,2433101.7640000065,2292.210999992676,False,106,km.png,comoros,0.3
255,2443394.2559999996,5520.069599995855,True,104,kh.png,cambodia,0.273828125
256,2454032.647300002,7068.137199996505,True,106,km.png,comoros,0.3
257,2466170.073200003,6600.8013999960385,True,140,my.png,malaysia,0.36171875
258,2478206.103499993,2103.5361000103876,True,35,ci.png,ivory coast,0.48906249999999996
259,2486540.441899997,2345.5918999966234,True,83,gy.png,guyana,0.32187500000000013
260,2494491.511,2618.2487000045367,True,133,mq.png,martinique,0.33476562499999996
261,2504510.302099996,1439.65120000951,True,34,ch.png,switzerland,0.20078125
262,2512690.582700001,9430.972100002691,True,106,km.png,comoros,0.349609375
263,2530058.7959999973,3893.961499998346,True,140,my.png,malaysia,0.38554687499999996
264,2539095.3767000027,2404.4963999912143,True,64,ga.png,gabon,0.5476562500000007
265,2545358.7174999993,2697.161300005857,True,202,uz.png,uzbekistan,0.4078125
266,2553710.1446000016,2508.2029000041075,True,132,mo.png,macao,0.20078125
267,2561576.0224999976,2546.8205000068992,True,106,km.png,comoros,0.39921874999999996
268,2570086.8395,2452.111899998039,True,131,mn.png,mongolia,0.21289062499999997
269,2577264.7530999966,10873.67020000238,True,78,gn.png,guinea,0.46171875000000007
270,2594501.480000006,1847.8921999922022,True,106,km.png,comoros,0.398828125
271,2601051.342399995,1408.809100001119,True,78,gn.png,guinea,0.4613281250000001
272,2607420.8283000044,1607.6710999915376,True,140,my.png,malaysia,0.3359375
273,2615127.6555999937,3496.079000004567,True,35,ci.png,ivory coast,0.492578125
274,2624191.0752999973,1499.2957000066526,True,76,gl.png,greenland,0.2250000000000001
275,2630289.7781000063,1651.5894999904558,True,64,ga.png,gabon,0.5410156250000008
276,2635921.2163000046,2569.0271999919787,True,82,gw.png,guinea bissau,0.3
277,2658970.3214000035,4204.5056999926455,False,133,mq.png,martinique,0.33828125
278,2666904.679600004,2456.9343000035733,True,82,gw.png,guinea bissau,0.3
279,2676401.5576999956,1754.585200003814,True,106,km.png,comoros,0.36171875
280,2682979.288600007,2685.2771999980323,True,78,gn.png,guinea,0.47343750000000007
281,2690112.3458000077,2069.7176999961957,True,17,bf.png,burkina faso,0.3
282,2711658.031500003,4862.814099993557,True,202,uz.png,uzbekistan,0.408203125
283,2722687.630900007,5943.263299996033,True,17,bf.png,burkina faso,0.3
284,2736551.9918000065,3614.0910999965854,True,82,gw.png,guinea bissau,0.349609375
285,2749087.3514999985,2855.543199999258,True,35,ci.png,ivory coast,0.49296874999999996
286,2758148.0262999977,2883.6666999994777,True,78,gn.png,guinea,0.478515625
287,2765917.8786999984,1792.704799998086,True,64,ga.png,gabon,0.5148437500000007
288,2771615.7504000003,1836.3021999974735,True,77,gm.png,gambia,0.20078125
289,2779542.414099997,2322.7996000056155,False,17,bf.png,burkina faso,0.349609375
290,2791945.7552999957,1673.959600011818,True,82,gw.png,guinea bissau,0.30000000000000004
291,2803179.794099997,2763.598500008695,True,162,qa.png,qatar,0.3
292,2813180.2010999965,1392.855300000403,True,48,dk.png,denmark,0.3
293,2820052.5614999933,2403.007500004489,True,162,qa.png,qatar,0.3
294,2826892.086000007,1975.4110999931581,True,48,dk.png,denmark,0.3
295,2833486.8502000025,5319.4296000003815,True,78,gn.png,guinea,0.48124999999999996
296,2843198.8974999986,2610.5706000090577,True,17,bf.png,burkina faso,0.36250000000000004
297,2852898.098999998,2316.8363000005484,True,35,ci.png,ivory coast,0.4917968749999999
298,2861439.4955000025,9548.048600001726,False,133,mq.png,martinique,0.34257812499999996
299,2875602.438800008,2836.5615999936126,True,106,km.png,comoros,0.36210937499999996
300,2883254.391099996,1592.50369999744,True,162,qa.png,qatar,0.250390625
301,2889391.352599996,1183.8079000008292,True,48,dk.png,denmark,0.250390625
302,2895424.511899997,4222.54600000428,True,12,az.png,azerbaijan,0.4882812500000001
303,2905771.007400006,2027.3280999972485,True,78,gn.png,guinea,0.4707031249999999
304,2913099.979999999,3212.149700004142,True,12,az.png,azerbaijan,0.5003906250000002
305,2922691.0819000043,2219.441299995873,True,17,bf.png,burkina faso,0.3558593750000001
306,2933246.699800002,2392.2995000029914,True,202,uz.png,uzbekistan,0.39765624999999993
307,2941665.726799998,2084.1885999981314,True,127,mg.png,madagascar,0.369140625
308,2949667.6851999946,2393.65920000989,True,12,az.png,azerbaijan,0.5000000000000002
309,2959323.9974000026,2915.9152999930084,True,35,ci.png,ivory coast,0.5062499999999999
310,2967739.1422999934,2244.1040000123903,True,21,bj.png,benin,0.3
311,2976687.4914999935,1703.0217000138946,True,97,it.png,italy,0.3
312,2983540.766399994,1394.667000000365,True,21,bj.png,benin,0.3
313,2989195.1244999943,1242.9694000021555,True,97,it.png,italy,0.3
314,2994990.076899994,2193.397900002077,True,22,bn.png,brunei,0.27656249999999993
315,3001644.9732000036,2298.9972999934107,True,92,im.png,isle of man,0.3
316,3014094.9459999977,1829.3351000025868,True,12,az.png,azerbaijan,0.4988281250000002
317,3023106.816300002,1687.8308000015095,True,92,im.png,isle of man,0.3
318,3030615.979800001,2140.5245000058785,False,35,ci.png,ivory coast,0.5183593749999998
319,3040291.549600006,12556.170099996962,True,21,bj.png,benin,0.349609375
320,3056860.7345000054,1414.2097000004724,True,97,it.png,italy,0.250390625
321,3062773.4392999993,inf,True,78,gn.png,guinea,0.4937499999999999
322,3077660.642400006,5167.630199997686,True,17,bf.png,burkina faso,0.3593750000000001
323,3090356.552600002,1488.3611999978311,True,92,im.png,isle of man,0.250390625
324,3097180.2078000037,4474.4845999958925,True,21,bj.png,benin,0.39921874999999996
325,3105458.8596999967,2505.334500005003,True,106,km.png,comoros,0.3515624999999999
326,3114595.436999996,2503.8080000085756,True,35,ci.png,ivory coast,0.5070312499999998
327,3122875.7417000015,2392.8863000036217,True,12,az.png,azerbaijan,0.4984375000000002
328,3132219.5309999953,2496.6447000042535,True,78,gn.png,guinea,0.49335937499999993
329,3139310.6133999974,1661.3731999965385,True,21,bj.png,benin,0.398828125
330,3145118.835300003,4290.437000003643,True,82,gw.png,guinea bissau,0.349609375
331,3159747.4247000064,2218.3893999899738,True,133,mq.png,martinique,0.3421875
332,3171601.6734000007,3017.7092999946326,True,64,ga.png,gabon,0.5324218750000007
333,3179487.0706999935,1739.9094000142068,True,140,my.png,malaysia,0.29179687500000007
334,3186679.6324000023,3515.4106999980286,True,1,ae.png,united arab emirates,0.2968750000000001
335,3199360.1449999986,2444.4993000072427,True,82,gw.png,guinea bissau,0.34687500000000004
336,3212792.3257000074,2115.4998999992386,True,21,bj.png,benin,0.36171875
337,3219015.0291000027,2485.0123999929056,True,78,gn.png,guinea,0.48749999999999993
338,3226326.8552999943,1510.7780000106432,True,12,az.png,azerbaijan,0.4730468750000002
339,3235504.6146999956,2033.1161000067368,True,64,ga.png,gabon,0.48906250000000073
340,3241855.231099995,3330.2185000064783,True,35,ci.png,ivory coast,0.5183593749999997
341,3250898.0308000026,8620.470299996901,True,17,bf.png,burkina faso,0.40898437500000007
342,3266601.1360999984,2665.547099997755,True,48,dk.png,denmark,0.25625
343,3274702.571899994,1585.6015000026673,True,162,qa.png,qatar,0.20078125
344,3280676.7891000053,4786.790999991354,False,17,bf.png,burkina faso,0.42734375000000013
345,3289677.734199999,3069.0668000020087,True,202,uz.png,uzbekistan,0.410546875
346,3298423.2484999956,3568.5254999990575,True,35,ci.png,ivory coast,0.5429687499999998
347,3307698.0033,2087.4922999935225,True,11,aw.png,aruba,0.22890624999999998
348,3313802.5611000047,4241.125499989837,True,104,kh.png,cambodia,0.32343749999999993
349,3323749.793499999,3382.5952000045218,True,78,gn.png,guinea,0.4878906249999999
350,3331801.4302999945,2097.5061000064015,True,35,ci.png,ivory coast,0.5425781249999998
351,3339391.5409000036,9154.361900000367,False,17,bf.png,burkina faso,0.42929687500000013
